epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,85.2261,1.31727,3.1071,0.64094,1.07847,1.30763,0.8529,0.80784,0.88372,0.58476,0.78454,0.67112,0.69513,0.3048,1.17029,2.62837,0.53628,0.98614,1.24915,0.00185744,0.00185744,0.00185744
20,89.3958,1.2322,2.99939,0.63351,1.02144,1.28575,0.84705,0.78039,0.84914,0.55166,0.76327,0.67843,0.68501,0.32267,1.21109,2.73111,0.54308,1.07763,1.27314,0.00184952,0.00184952,0.00184952
21,93.2972,1.24474,3.08885,0.63273,1.02858,1.29669,0.75718,0.77042,0.80831,0.51581,0.73567,0.69804,0.70545,0.30973,1.15895,2.62645,0.5514,1.18998,1.25536,0.0018416,0.0018416,0.0018416
22,97.2714,1.2143,2.99285,0.6401,1.02159,1.27482,0.85989,0.82353,0.90783,0.61587,0.83039,0.76863,0.79783,0.38731,1.1118,2.38192,0.54231,0.9286,1.19707,0.00183368,0.00183368,0.00183368
23,101.77,1.21592,3.00897,0.64067,0.97567,1.25709,0.8018,0.83529,0.89827,0.60036,0.74774,0.77647,0.77279,0.37424,1.13706,2.3996,0.52513,0.97029,1.23842,0.00182576,0.00182576,0.00182576
24,103.68,1.23609,2.95464,0.63857,0.99455,1.28018,0.82134,0.81961,0.88949,0.59908,0.79075,0.7451,0.79681,0.35347,1.12335,2.36111,0.53568,0.86654,1.19643,0.00181784,0.00181784,0.00181784
25,107.398,1.17984,2.82967,0.64152,0.96299,1.24071,0.85356,0.84577,0.90867,0.62262,0.80967,0.76078,0.81009,0.37556,1.07052,2.32982,0.53151,0.92939,1.19431,0.00180992,0.00180992,0.00180992
26,111.133,1.21174,2.86106,0.63246,0.9929,1.25525,0.8579,0.80501,0.88102,0.59863,0.79168,0.7098,0.75867,0.36855,1.12316,2.49773,0.5271,0.9095,1.21005,0.001802,0.001802,0.001802
27,114.922,1.13469,2.91133,0.63474,0.94065,1.21937,0.82806,0.78431,0.86415,0.58769,0.78996,0.73725,0.76363,0.3641,1.15773,2.3545,0.53035,0.91909,1.22996,0.00179408,0.00179408,0.00179408
28,118.465,1.15516,2.78719,0.62498,0.92249,1.21209,0.88766,0.83662,0.91232,0.62833,0.816,0.76524,0.7817,0.41695,1.06456,2.38388,0.52947,0.83878,1.18431,0.00178616,0.00178616,0.00178616
29,122.52,1.16095,2.80608,0.62943,0.93669,1.24819,0.87928,0.85689,0.90995,0.64589,0.81059,0.78877,0.78074,0.40377,1.03061,2.23424,0.52941,0.78873,1.13628,0.00177824,0.00177824,0.00177824
30,126.531,1.15,2.72999,0.63546,0.92892,1.22707,0.87609,0.80784,0.90143,0.59142,0.84557,0.76863,0.80375,0.4164,1.14936,2.25391,0.53431,0.87082,1.21261,0.00177032,0.00177032,0.00177032
31,130.488,1.17504,2.768,0.63331,0.92958,1.23022,0.8652,0.83064,0.89914,0.62733,0.77921,0.75294,0.773,0.39166,1.11482,2.27501,0.53969,0.88823,1.2189,0.0017624,0.0017624,0.0017624
32,133.993,1.1617,2.74522,0.62943,0.93812,1.24512,0.85362,0.85882,0.9042,0.61097,0.81464,0.81961,0.82735,0.42802,1.10391,2.17785,0.53717,0.84295,1.22564,0.00175448,0.00175448,0.00175448
33,135.713,1.11221,2.73392,0.6285,0.88032,1.21096,0.86061,0.85882,0.90727,0.59962,0.7746,0.77255,0.78183,0.39026,1.13042,2.47993,0.53771,0.86082,1.26092,0.00174656,0.00174656,0.00174656
34,139.925,1.12079,2.60258,0.62846,0.88237,1.23245,0.91298,0.82745,0.9151,0.6177,0.89531,0.81176,0.85997,0.43326,1.11457,2.12418,0.53275,0.76101,1.20734,0.00173864,0.00173864,0.00173864
35,144.126,1.12216,2.62928,0.61783,0.87856,1.20698,0.89659,0.85004,0.91691,0.64513,0.86756,0.79635,0.86641,0.44906,1.04498,2.10004,0.51873,0.78101,1.15601,0.00173072,0.00173072,0.00173072
36,148.275,1.12044,2.56438,0.62117,0.87582,1.20725,0.90027,0.85098,0.91481,0.6543,0.83951,0.79608,0.82144,0.45366,1.02256,2.10262,0.5191,0.78528,1.16025,0.0017228,0.0017228,0.0017228
37,152.303,1.12418,2.70865,0.62601,0.88129,1.2116,0.87676,0.86484,0.91131,0.6398,0.80463,0.79141,0.79572,0.41666,1.05463,2.18339,0.52648,0.79895,1.18148,0.00171488,0.00171488,0.00171488
38,156.501,1.12232,2.58209,0.61487,0.86583,1.22657,0.87876,0.82428,0.91715,0.63895,0.82606,0.7822,0.82307,0.48031,1.08013,2.05832,0.52294,0.84249,1.19025,0.00170696,0.00170696,0.00170696
39,160.693,1.16022,2.5906,0.61991,0.90497,1.2416,0.92413,0.86667,0.94222,0.66001,0.91984,0.80998,0.86549,0.48264,1.03025,1.92319,0.52828,0.74668,1.16158,0.00169904,0.00169904,0.00169904
40,165.294,1.09919,2.4797,0.62206,0.86409,1.20432,0.91243,0.87451,0.93346,0.67633,0.86658,0.81509,0.86124,0.48342,0.99768,1.98059,0.52709,0.73573,1.14036,0.00169112,0.00169112,0.00169112
41,167.741,1.0737,2.39754,0.62052,0.81747,1.18626,0.88489,0.86275,0.92095,0.67251,0.89567,0.77435,0.85722,0.45981,1.00257,2.07741,0.53087,0.75131,1.12522,0.0016832,0.0016832,0.0016832
42,172.378,1.08656,2.4867,0.62607,0.84173,1.20637,0.90232,0.86938,0.92533,0.66964,0.87312,0.83137,0.86313,0.48697,1.02485,1.99045,0.53284,0.7019,1.16123,0.00167528,0.00167528,0.00167528
43,176.732,1.08707,2.46635,0.61574,0.85001,1.19243,0.90133,0.89558,0.925,0.65795,0.88275,0.84314,0.87035,0.47864,1.06188,1.9512,0.52581,0.70941,1.18247,0.00166736,0.00166736,0.00166736
44,180.789,1.06367,2.51415,0.61235,0.8433,1.18673,0.88503,0.8453,0.91073,0.65806,0.86382,0.82089,0.86536,0.46747,1.00963,1.95174,0.51994,0.72205,1.16139,0.00165944,0.00165944,0.00165944
45,184.977,1.07753,2.49775,0.61899,0.85386,1.19962,0.89319,0.85269,0.91845,0.65604,0.86437,0.8,0.83181,0.47097,1.0164,2.04604,0.52825,0.75455,1.14721,0.00165152,0.00165152,0.00165152
46,189.515,1.11547,2.48392,0.62376,0.87013,1.19063,0.88798,0.87843,0.92783,0.66559,0.82821,0.82353,0.84836,0.47815,0.99393,1.95712,0.525,0.73761,1.12915,0.0016436,0.0016436,0.0016436
47,193.578,1.04488,2.43906,0.61106,0.83157,1.17061,0.84254,0.90227,0.92685,0.66248,0.90229,0.76471,0.85355,0.50487,1.01445,2.01779,0.52701,0.71288,1.15393,0.00163568,0.00163568,0.00163568
48,195.405,1.06638,2.41138,0.62262,0.83691,1.18639,0.90439,0.85322,0.92372,0.64443,0.85035,0.76078,0.79401,0.42559,1.06008,2.06698,0.51835,0.74483,1.16411,0.00162776,0.00162776,0.00162776
49,199.535,1.05691,2.31506,0.61247,0.79857,1.17538,0.92897,0.87193,0.93954,0.67409,0.90399,0.84921,0.90376,0.50843,0.99337,1.80997,0.51135,0.67383,1.10711,0.00161984,0.00161984,0.00161984
50,203.689,1.0402,2.35072,0.61499,0.80323,1.15685,0.92426,0.88235,0.94067,0.67528,0.8937,0.83922,0.89169,0.50924,0.96901,1.83525,0.51234,0.70574,1.11072,0.00161192,0.00161192,0.00161192
51,207.601,1.07253,2.30381,0.6164,0.80595,1.18526,0.9111,0.83922,0.93839,0.68503,0.86948,0.8,0.87465,0.51211,0.97352,1.82237,0.51868,0.68761,1.11094,0.001604,0.001604,0.001604
52,211.474,1.07604,2.46729,0.61437,0.82974,1.18732,0.92146,0.87422,0.94387,0.68683,0.87199,0.81176,0.84776,0.49007,0.99862,1.96868,0.52379,0.68877,1.11674,0.00159608,0.00159608,0.00159608
53,215.567,1.04463,2.35934,0.61347,0.80758,1.17199,0.90448,0.88627,0.94246,0.68211,0.86234,0.84314,0.8748,0.55494,0.97906,1.80493,0.52887,0.70658,1.12588,0.00158816,0.00158816,0.00158816
54,219.61,1.04818,2.33741,0.61499,0.798,1.16359,0.91873,0.85882,0.94719,0.69812,0.9122,0.79608,0.88424,0.52468,0.93912,1.91689,0.52767,0.65181,1.10365,0.00158024,0.00158024,0.00158024
55,223.961,1.02596,2.22826,0.60871,0.77758,1.1569,0.89232,0.90996,0.94499,0.67862,0.87433,0.86667,0.87376,0.52784,0.95759,1.75431,0.51106,0.68625,1.12394,0.00157232,0.00157232,0.00157232
56,226.314,1.04714,2.30019,0.61202,0.79048,1.17177,0.88804,0.86667,0.92864,0.68276,0.91827,0.79608,0.86844,0.49695,0.99885,1.90301,0.52044,0.6888,1.13903,0.0015644,0.0015644,0.0015644
57,230.319,1.03826,2.2659,0.60927,0.80005,1.16226,0.89989,0.87843,0.93505,0.68756,0.86527,0.84314,0.8764,0.53009,1.00868,1.81732,0.52057,0.6789,1.14236,0.00155648,0.00155648,0.00155648
58,234.548,1.01765,2.32135,0.60117,0.7804,1.1482,0.85304,0.88777,0.93022,0.66497,0.91008,0.79381,0.87792,0.53938,1.00641,1.79402,0.51455,0.69276,1.1438,0.00154856,0.00154856,0.00154856
59,238.936,1.02759,2.21083,0.60004,0.7614,1.16232,0.9209,0.85882,0.92619,0.67392,0.90354,0.84491,0.87876,0.5262,1.00709,1.76541,0.50956,0.68503,1.13317,0.00154064,0.00154064,0.00154064
60,242.906,1.01236,2.112,0.60089,0.76123,1.15923,0.94351,0.85149,0.94302,0.68875,0.92458,0.83529,0.90044,0.53065,0.97386,1.72702,0.50363,0.67295,1.10697,0.00153272,0.00153272,0.00153272
61,246.894,1.00154,2.18395,0.6102,0.76254,1.1567,0.91384,0.87348,0.94442,0.70294,0.90145,0.82502,0.89582,0.54592,0.94948,1.71417,0.51236,0.65055,1.10097,0.0015248,0.0015248,0.0015248
62,250.972,0.99249,2.17193,0.60532,0.73978,1.14119,0.88548,0.87451,0.93068,0.68546,0.92146,0.82812,0.89429,0.54731,0.96995,1.69325,0.51949,0.67163,1.12363,0.00151688,0.00151688,0.00151688
63,255.292,1.00204,2.12736,0.60947,0.75982,1.1493,0.91446,0.87451,0.94339,0.70068,0.89822,0.83529,0.89583,0.53981,0.95006,1.78623,0.52906,0.64889,1.1044,0.00150896,0.00150896,0.00150896
64,257.125,0.98974,2.13886,0.60102,0.75956,1.13742,0.89981,0.84532,0.93058,0.69485,0.89919,0.78824,0.87985,0.51551,0.94323,1.81759,0.51335,0.68318,1.11232,0.00150104,0.00150104,0.00150104
65,261.405,1.00359,2.24438,0.59626,0.76828,1.15738,0.94623,0.90588,0.95743,0.70627,0.90645,0.89412,0.92273,0.54651,0.96372,1.66977,0.50502,0.60882,1.10815,0.00149312,0.00149312,0.00149312
66,265.514,0.98515,2.1626,0.60032,0.72925,1.15132,0.90795,0.92834,0.95236,0.70072,0.86726,0.89679,0.90912,0.56397,0.96443,1.61128,0.50324,0.625,1.11132,0.0014852,0.0014852,0.0014852
67,269.434,1.00975,2.15132,0.59007,0.75446,1.1624,0.93062,0.89418,0.94516,0.69832,0.87993,0.86275,0.88416,0.56141,0.93532,1.64826,0.49939,0.65265,1.09893,0.00147728,0.00147728,0.00147728
68,273.389,1.00416,2.0052,0.58931,0.7398,1.14472,0.9435,0.91683,0.95516,0.71512,0.91409,0.87628,0.90831,0.56225,0.93555,1.65435,0.50784,0.60191,1.07225,0.00146936,0.00146936,0.00146936
69,277.297,1.01854,2.07205,0.58854,0.75605,1.14914,0.93071,0.90196,0.95021,0.69723,0.90441,0.85334,0.88369,0.55047,0.93335,1.64578,0.49556,0.66247,1.08381,0.00146144,0.00146144,0.00146144
70,281.102,1.00186,2.09313,0.5935,0.74769,1.1515,0.9277,0.89804,0.95214,0.70557,0.89124,0.86275,0.88462,0.54286,0.96856,1.71334,0.50443,0.6294,1.09086,0.00145352,0.00145352,0.00145352
71,284.847,0.9912,2.07972,0.58315,0.73927,1.13594,0.92299,0.89304,0.94523,0.69615,0.88789,0.84706,0.86285,0.55411,0.97012,1.78891,0.49434,0.65004,1.11736,0.0014456,0.0014456,0.0014456
72,286.977,0.99514,2.03402,0.5799,0.74194,1.14252,0.95696,0.87201,0.94997,0.70279,0.92553,0.83922,0.89877,0.5712,0.97916,1.75525,0.49418,0.62626,1.10884,0.00143768,0.00143768,0.00143768
73,291.095,0.96833,1.9935,0.57686,0.72662,1.13004,0.93733,0.88235,0.94553,0.68715,0.929,0.87451,0.91244,0.56855,0.97432,1.70476,0.49336,0.6215,1.13258,0.00142976,0.00142976,0.00142976
74,294.936,0.99074,2.16156,0.58068,0.74985,1.15015,0.95027,0.86667,0.9538,0.70868,0.92224,0.83137,0.88235,0.55948,0.95917,1.6589,0.4983,0.61971,1.11957,0.00142184,0.00142184,0.00142184
75,298.516,0.97922,2.02472,0.58559,0.73549,1.13061,0.94976,0.88961,0.95361,0.70625,0.92729,0.87059,0.90299,0.57125,0.97731,1.65303,0.50344,0.62256,1.13191,0.00141392,0.00141392,0.00141392
76,302.614,0.99394,2.028,0.57441,0.73993,1.14223,0.9405,0.92976,0.96511,0.71839,0.89686,0.88662,0.90796,0.58851,0.95912,1.59654,0.49697,0.59726,1.11868,0.001406,0.001406,0.001406
77,306.719,0.97888,1.93247,0.57216,0.73618,1.13944,0.95864,0.90894,0.95306,0.71261,0.89574,0.87598,0.89961,0.58024,0.94467,1.69385,0.48518,0.59477,1.09545,0.00139808,0.00139808,0.00139808
78,310.859,0.94384,1.94569,0.57125,0.70133,1.11576,0.93907,0.90657,0.96221,0.71326,0.90947,0.86667,0.89903,0.57059,0.94044,1.67467,0.48582,0.59718,1.08237,0.00139016,0.00139016,0.00139016
79,314.789,0.95798,2.0028,0.5857,0.72499,1.12208,0.94644,0.89804,0.96157,0.72208,0.90226,0.8549,0.90512,0.58768,0.92964,1.53908,0.47952,0.61219,1.08697,0.00138224,0.00138224,0.00138224
80,317.117,0.96854,1.93719,0.56987,0.71219,1.12649,0.94299,0.90819,0.95827,0.72156,0.92247,0.88657,0.92559,0.60482,0.94804,1.51908,0.48865,0.58106,1.08584,0.00137432,0.00137432,0.00137432
81,320.879,0.93987,1.94718,0.57622,0.7226,1.12067,0.92207,0.89804,0.9491,0.70599,0.92677,0.8437,0.90715,0.57962,0.92385,1.65375,0.48691,0.60778,1.10221,0.0013664,0.0013664,0.0013664
82,325.378,0.9326,1.91832,0.57164,0.69926,1.11114,0.93508,0.90382,0.95013,0.71128,0.91076,0.88055,0.90773,0.58339,0.9694,1.67953,0.48412,0.6013,1.13348,0.00135848,0.00135848,0.00135848
83,329.148,0.92292,1.9329,0.57602,0.69415,1.12424,0.92248,0.89804,0.9551,0.71964,0.90228,0.87451,0.91495,0.61076,0.91399,1.55238,0.48618,0.58583,1.0975,0.00135056,0.00135056,0.00135056
84,333.912,0.9492,2.03084,0.56965,0.72428,1.13187,0.90596,0.86667,0.92416,0.69122,0.91516,0.84604,0.90017,0.57539,0.96256,1.49956,0.48813,0.66047,1.12941,0.00134264,0.00134264,0.00134264
85,338.217,0.93364,1.91055,0.56265,0.70808,1.11294,0.9525,0.87843,0.94699,0.7177,0.92754,0.8549,0.90631,0.58758,0.93608,1.53467,0.4874,0.59833,1.09951,0.00133472,0.00133472,0.00133472
86,342.494,0.96426,2.03074,0.56127,0.72183,1.12432,0.9584,0.87843,0.9602,0.73227,0.92343,0.85132,0.90705,0.58796,0.90212,1.53177,0.47993,0.59402,1.07026,0.0013268,0.0013268,0.0013268
87,346.682,0.96447,1.84444,0.55484,0.71047,1.11267,0.96606,0.89292,0.96179,0.72268,0.94846,0.86594,0.92945,0.60856,0.94139,1.45665,0.47424,0.59104,1.087,0.00131888,0.00131888,0.00131888
88,348.707,0.97033,1.92819,0.55862,0.72506,1.13206,0.94669,0.90525,0.96298,0.71865,0.92545,0.87451,0.92393,0.62095,0.93398,1.43263,0.46349,0.60928,1.10526,0.00131096,0.00131096,0.00131096
89,352.92,0.91542,1.93067,0.55027,0.67285,1.09835,0.95413,0.89734,0.95851,0.71701,0.91236,0.85732,0.9056,0.59348,0.91906,1.5675,0.46102,0.59653,1.0753,0.00130304,0.00130304,0.00130304
90,357.118,0.97193,1.91587,0.55144,0.71886,1.14153,0.96251,0.90608,0.95515,0.72841,0.94584,0.89039,0.93537,0.61539,0.90516,1.50329,0.46732,0.58154,1.08613,0.00129512,0.00129512,0.00129512
91,361.364,0.92379,1.81425,0.54328,0.67855,1.09775,0.95045,0.90262,0.9595,0.72484,0.93715,0.88235,0.90973,0.58254,0.92138,1.60802,0.4765,0.59008,1.09954,0.0012872,0.0012872,0.0012872
92,365.577,0.93028,1.87402,0.55228,0.68146,1.11116,0.92175,0.90196,0.94764,0.70022,0.90188,0.88235,0.9044,0.60376,0.97111,1.54096,0.46928,0.61208,1.11421,0.00127928,0.00127928,0.00127928
93,369.605,0.90945,1.91753,0.54875,0.66677,1.09498,0.95066,0.90662,0.95313,0.72234,0.93306,0.87462,0.90651,0.58664,0.94077,1.50467,0.46541,0.5729,1.09358,0.00127136,0.00127136,0.00127136
94,373.873,0.91878,1.83147,0.54235,0.68867,1.1148,0.94866,0.88627,0.95251,0.72469,0.92767,0.86667,0.91445,0.62135,0.91098,1.42388,0.4685,0.57728,1.0813,0.00126344,0.00126344,0.00126344
95,376.632,0.89133,1.76365,0.54585,0.66871,1.09132,0.93246,0.93725,0.96484,0.72311,0.94123,0.90196,0.93394,0.62144,0.92348,1.40233,0.47204,0.56781,1.08483,0.00125552,0.00125552,0.00125552
96,381.022,0.9378,1.7585,0.53629,0.66113,1.10297,0.97057,0.90536,0.95949,0.71241,0.94944,0.88377,0.92843,0.61019,0.93675,1.41721,0.4621,0.57784,1.09744,0.0012476,0.0012476,0.0012476
97,385.3,0.90163,1.82078,0.53535,0.67177,1.09481,0.9402,0.92484,0.9595,0.7045,0.95704,0.87362,0.91469,0.61602,0.97301,1.42786,0.45625,0.5706,1.11173,0.00123968,0.00123968,0.00123968
98,389.553,0.8717,1.77014,0.53395,0.64536,1.08021,0.94649,0.90179,0.95647,0.71554,0.92924,0.87546,0.91428,0.6387,0.91057,1.41098,0.45825,0.57699,1.08974,0.00123176,0.00123176,0.00123176
99,393.623,0.92221,1.75311,0.54048,0.69172,1.11858,0.92036,0.90588,0.95397,0.71718,0.94791,0.85639,0.92966,0.6264,0.919,1.42507,0.45288,0.57712,1.1018,0.00122384,0.00122384,0.00122384
100,397.641,0.90063,1.73958,0.53813,0.65655,1.09468,0.9518,0.85191,0.95531,0.72587,0.91513,0.8902,0.93299,0.60358,0.90793,1.43497,0.45316,0.58126,1.09377,0.00121592,0.00121592,0.00121592
101,401.809,0.91168,1.71077,0.54591,0.68379,1.09791,0.95728,0.87874,0.96211,0.73495,0.94876,0.8714,0.93902,0.6076,0.89264,1.41253,0.4628,0.55401,1.06223,0.001208,0.001208,0.001208
102,406.136,0.89232,1.81585,0.52926,0.67221,1.09022,0.93957,0.92549,0.9544,0.72553,0.92344,0.9098,0.93264,0.64665,0.91575,1.36716,0.45932,0.58333,1.06961,0.00120008,0.00120008,0.00120008
103,408.413,0.88452,1.73039,0.54135,0.64988,1.08189,0.94778,0.90588,0.95408,0.73696,0.92895,0.8902,0.92282,0.6367,0.91827,1.44015,0.46066,0.56513,1.07912,0.00119216,0.00119216,0.00119216
104,412.676,0.89442,1.73614,0.54113,0.66194,1.09293,0.95562,0.8902,0.96491,0.73434,0.95253,0.8656,0.91725,0.62888,0.89978,1.44668,0.45637,0.56055,1.0723,0.00118424,0.00118424,0.00118424
105,417.19,0.89078,1.70674,0.53022,0.64493,1.08854,0.95476,0.87843,0.96882,0.72777,0.95619,0.85587,0.92845,0.63919,0.90757,1.4128,0.45324,0.56409,1.06527,0.00117632,0.00117632,0.00117632
106,421.046,0.91219,1.72147,0.53839,0.66726,1.10226,0.95314,0.90588,0.96554,0.7369,0.93202,0.88627,0.92242,0.6271,0.90777,1.43186,0.44741,0.56291,1.07823,0.0011684,0.0011684,0.0011684
107,425.126,0.89006,1.68532,0.52657,0.65037,1.09058,0.95012,0.8902,0.96129,0.72492,0.94419,0.86243,0.93794,0.63682,0.91875,1.38532,0.4535,0.58214,1.08808,0.00116048,0.00116048,0.00116048
108,429.221,0.92726,1.64724,0.53502,0.67083,1.10909,0.92978,0.93462,0.96534,0.73343,0.92769,0.85524,0.91624,0.62524,0.91629,1.40625,0.45896,0.55367,1.0834,0.00115256,0.00115256,0.00115256
109,433.16,0.91749,1.78941,0.53601,0.68798,1.1092,0.92385,0.9098,0.96132,0.71875,0.89682,0.87843,0.91587,0.64634,0.94588,1.45138,0.4569,0.57847,1.08388,0.00114464,0.00114464,0.00114464
110,437.421,0.89294,1.63853,0.52775,0.65057,1.08794,0.9402,0.92483,0.96516,0.71853,0.92827,0.91344,0.94342,0.66999,0.93457,1.31463,0.44752,0.55227,1.08191,0.00113672,0.00113672,0.00113672
111,439.409,0.87719,1.56324,0.52492,0.6505,1.08934,0.94648,0.90162,0.95669,0.73245,0.92567,0.87905,0.93001,0.65513,0.89295,1.35091,0.45122,0.56287,1.06116,0.0011288,0.0011288,0.0011288
112,443.543,0.89612,1.66574,0.52335,0.65588,1.08534,0.94653,0.90255,0.95335,0.71701,0.93532,0.88235,0.91842,0.65457,0.90568,1.35722,0.45577,0.56187,1.07927,0.00112088,0.00112088,0.00112088
113,447.487,0.89749,1.63345,0.52971,0.63656,1.08203,0.92846,0.92157,0.96083,0.73185,0.91239,0.90588,0.93178,0.63748,0.88659,1.38806,0.44867,0.56017,1.07103,0.00111296,0.00111296,0.00111296
114,451.715,0.87909,1.67782,0.53212,0.65935,1.08436,0.96216,0.89741,0.95217,0.73635,0.9328,0.88235,0.92682,0.65849,0.89032,1.33105,0.45486,0.55886,1.07018,0.00110504,0.00110504,0.00110504
115,455.98,0.85189,1.65803,0.52822,0.62401,1.06965,0.91819,0.92434,0.95851,0.72519,0.91333,0.87059,0.90996,0.64902,0.89882,1.39599,0.45658,0.55789,1.07372,0.00109712,0.00109712,0.00109712
116,459.882,0.88682,1.61073,0.52873,0.65589,1.09252,0.90175,0.9451,0.95889,0.73019,0.86711,0.89556,0.89116,0.64562,0.88406,1.46173,0.461,0.5444,1.06811,0.0010892,0.0010892,0.0010892
117,464.346,0.8659,1.73243,0.51542,0.63756,1.0736,0.94292,0.92941,0.96196,0.7297,0.92155,0.92157,0.93481,0.66791,0.87518,1.3127,0.44814,0.55685,1.06247,0.00108128,0.00108128,0.00108128
118,468.338,0.88787,1.57766,0.5134,0.63923,1.08513,0.93607,0.91765,0.96241,0.73779,0.93513,0.87843,0.93599,0.64147,0.85845,1.352,0.44675,0.54095,1.03854,0.00107336,0.00107336,0.00107336
119,470.425,0.86002,1.57615,0.52778,0.6279,1.07297,0.95542,0.90588,0.97122,0.73129,0.94178,0.8902,0.9261,0.66201,0.89452,1.32456,0.45106,0.53433,1.06212,0.00106544,0.00106544,0.00106544
