epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,101.143,1.17028,2.57614,0.6266,0.88814,1.23549,0.88395,0.82902,0.92024,0.64203,0.86772,0.7772,0.84247,0.49847,1.0203,1.82992,0.51316,0.74947,1.15448,0.0016931,0.0016931,0.0016931
33,103.567,1.17059,2.4679,0.62213,0.8639,1.21969,0.88681,0.85252,0.93965,0.61879,0.89556,0.76684,0.85756,0.4884,1.08276,1.79596,0.50919,0.71388,1.18934,0.0016832,0.0016832,0.0016832
34,105.983,1.15344,2.46516,0.62638,0.87715,1.23076,0.88332,0.86297,0.93911,0.62729,0.92329,0.76684,0.85458,0.5139,1.07985,1.7292,0.50569,0.73129,1.21343,0.0016733,0.0016733,0.0016733
35,108.408,1.14313,2.56187,0.63384,0.87571,1.23106,0.90401,0.84456,0.92202,0.61981,0.86662,0.808,0.83726,0.48949,1.07012,1.80979,0.50598,0.80504,1.2088,0.0016634,0.0016634,0.0016634
36,110.891,1.10662,2.54594,0.63473,0.85653,1.20506,0.91113,0.88601,0.94471,0.66079,0.88234,0.82902,0.8819,0.51543,1.0513,1.62409,0.5054,0.71946,1.20693,0.0016535,0.0016535,0.0016535
37,113.948,1.15979,2.39176,0.62816,0.85693,1.21105,0.87004,0.89119,0.93596,0.64614,0.85969,0.85714,0.87252,0.48685,1.02468,1.79138,0.50723,0.68938,1.17258,0.0016436,0.0016436,0.0016436
38,116.814,1.16591,2.39331,0.62698,0.86406,1.22848,0.92627,0.90674,0.9529,0.65488,0.85343,0.84474,0.86717,0.51486,1.07559,1.70082,0.50484,0.71333,1.18288,0.0016337,0.0016337,0.0016337
39,119.336,1.13984,2.37845,0.62816,0.8395,1.21033,0.89589,0.88601,0.94314,0.65949,0.89919,0.80311,0.88909,0.51991,1.00602,1.70966,0.51004,0.69608,1.19522,0.0016238,0.0016238,0.0016238
40,121.761,1.14438,2.40131,0.62255,0.86328,1.22096,0.8525,0.85492,0.91508,0.62282,0.82455,0.82793,0.85293,0.50854,1.06802,1.81866,0.507,0.71583,1.19566,0.0016139,0.0016139,0.0016139
41,124.116,1.10927,2.19306,0.62063,0.83167,1.19618,0.94065,0.78238,0.92249,0.63041,0.90432,0.7513,0.84195,0.50723,1.05137,1.75831,0.5104,0.74144,1.17249,0.001604,0.001604,0.001604
42,126.478,1.11162,2.41342,0.62998,0.83153,1.19812,0.93567,0.86528,0.93708,0.65078,0.90167,0.8342,0.89383,0.55439,1.06852,1.6055,0.51166,0.70644,1.17565,0.0015941,0.0015941,0.0015941
43,128.721,1.09421,2.32487,0.61942,0.81394,1.18622,0.93203,0.85262,0.91966,0.63499,0.91812,0.82902,0.89398,0.55037,1.10519,1.64257,0.51312,0.73848,1.2142,0.0015842,0.0015842,0.0015842
44,133.431,1.12704,2.19068,0.61994,0.82909,1.20526,0.88677,0.90155,0.94139,0.67031,0.89564,0.81865,0.87249,0.5232,1.00124,1.64662,0.50357,0.71617,1.15609,0.0015743,0.0015743,0.0015743
45,136.06,1.10111,2.32996,0.61751,0.81626,1.20131,0.92579,0.84028,0.93945,0.67046,0.89314,0.80829,0.86466,0.54729,0.98345,1.58016,0.50307,0.70095,1.14724,0.0015644,0.0015644,0.0015644
46,138.797,1.09885,2.1906,0.627,0.80379,1.19192,0.90572,0.87047,0.94194,0.64799,0.90741,0.82902,0.88738,0.55243,1.02406,1.61155,0.51199,0.68099,1.14804,0.0015545,0.0015545,0.0015545
47,141.413,1.12264,2.22749,0.61941,0.82547,1.18615,0.93802,0.88601,0.95622,0.66728,0.89581,0.84642,0.87498,0.56654,0.99606,1.58393,0.51064,0.65033,1.14605,0.0015446,0.0015446,0.0015446
48,143.92,1.08567,2.13925,0.62097,0.80038,1.17896,0.92041,0.89877,0.956,0.67879,0.90189,0.87047,0.9104,0.59503,0.98765,1.43222,0.50955,0.6489,1.14254,0.0015347,0.0015347,0.0015347
49,146.32,1.11897,2.15221,0.61113,0.81377,1.19972,0.94926,0.87242,0.95116,0.65665,0.9415,0.86528,0.91332,0.58824,1.06563,1.49001,0.50597,0.67638,1.20258,0.0015248,0.0015248,0.0015248
50,148.599,1.10513,2.21058,0.61558,0.79721,1.19905,0.91542,0.84113,0.90245,0.62372,0.88717,0.81484,0.82745,0.5481,1.07185,1.55334,0.49488,0.75469,1.21397,0.0015149,0.0015149,0.0015149
51,150.875,1.10377,2.21514,0.61927,0.81396,1.18838,0.92851,0.85492,0.92893,0.63485,0.91961,0.82902,0.88024,0.56094,1.05187,1.56462,0.4937,0.6863,1.17985,0.001505,0.001505,0.001505
52,153.304,1.08379,2.13634,0.61387,0.80294,1.18144,0.90623,0.8601,0.93626,0.65595,0.89093,0.84974,0.88144,0.55645,1.02203,1.55069,0.50128,0.6739,1.18542,0.0014951,0.0014951,0.0014951
53,155.661,1.11409,2.1475,0.61843,0.8234,1.20911,0.90511,0.8896,0.9415,0.66343,0.90664,0.87565,0.90513,0.57676,1.00449,1.57881,0.49816,0.68285,1.16216,0.0014852,0.0014852,0.0014852
54,158.222,1.07029,2.09361,0.61063,0.79524,1.16885,0.90316,0.86977,0.93053,0.64543,0.88459,0.85492,0.89258,0.59377,1.02038,1.42761,0.49593,0.67217,1.19215,0.0014753,0.0014753,0.0014753
55,160.472,1.06225,2.15127,0.61351,0.79164,1.19499,0.87474,0.9046,0.94924,0.67747,0.88281,0.87047,0.89868,0.59618,1.00104,1.41913,0.49342,0.62498,1.18192,0.0014654,0.0014654,0.0014654
56,162.698,1.04382,2.10004,0.61176,0.7886,1.1816,0.93609,0.91068,0.96183,0.68143,0.91212,0.88601,0.92297,0.62657,0.99718,1.40962,0.50332,0.6274,1.15984,0.0014555,0.0014555,0.0014555
57,168.604,1.05492,2.06928,0.60837,0.76549,1.16413,0.87157,0.91424,0.93094,0.67203,0.84201,0.88369,0.88678,0.59931,0.9729,1.44627,0.50231,0.63319,1.14325,0.0014456,0.0014456,0.0014456
58,171.208,1.04053,2.04526,0.60643,0.76289,1.1624,0.93637,0.84974,0.93976,0.67782,0.91959,0.82955,0.88743,0.59,1.02053,1.64669,0.48602,0.65698,1.15364,0.0014357,0.0014357,0.0014357
59,173.5,1.04694,2.13786,0.61417,0.7682,1.16258,0.93811,0.8601,0.94207,0.67077,0.92846,0.84456,0.90945,0.59029,1.04095,1.52447,0.48698,0.65311,1.16215,0.0014258,0.0014258,0.0014258
60,175.723,1.03649,2.0144,0.60555,0.75867,1.14064,0.93692,0.87565,0.93746,0.67308,0.93777,0.85882,0.91181,0.59117,0.99136,1.4202,0.48765,0.62648,1.1366,0.0014159,0.0014159,0.0014159
61,178.149,1.05052,2.03764,0.61012,0.77503,1.17121,0.88593,0.88532,0.9355,0.66876,0.88219,0.84456,0.89143,0.61709,0.97141,1.36916,0.48435,0.64779,1.13628,0.001406,0.001406,0.001406
62,180.637,1.01538,2.0087,0.61732,0.76796,1.162,0.87096,0.9093,0.93548,0.6482,0.89294,0.87047,0.89343,0.59861,1.04814,1.50819,0.48268,0.63439,1.16325,0.0013961,0.0013961,0.0013961
63,183.241,1.02504,1.91896,0.59143,0.75406,1.13513,0.92768,0.86404,0.93219,0.67017,0.92212,0.85886,0.9029,0.59613,1.02795,1.42093,0.47919,0.6582,1.15672,0.0013862,0.0013862,0.0013862
64,185.816,1.03343,1.9527,0.60341,0.76515,1.16142,0.93392,0.87869,0.93831,0.66697,0.91739,0.86315,0.89286,0.5848,1.015,1.39154,0.48231,0.6439,1.16599,0.0013763,0.0013763,0.0013763
65,188.272,1.00641,1.93988,0.59797,0.76294,1.14801,0.91985,0.89196,0.93023,0.66606,0.89446,0.8601,0.88535,0.60543,0.97057,1.4278,0.48556,0.66312,1.15063,0.0013664,0.0013664,0.0013664
66,190.847,1.03881,1.95212,0.5968,0.76047,1.15337,0.90963,0.87047,0.91386,0.64695,0.89881,0.8601,0.88195,0.60029,1.00684,1.40761,0.48852,0.64726,1.17325,0.0013565,0.0013565,0.0013565
67,193.188,1.07496,1.97796,0.59405,0.77395,1.17331,0.94814,0.85255,0.93975,0.66404,0.91964,0.84456,0.90336,0.59457,1.01298,1.42643,0.49339,0.64229,1.16606,0.0013466,0.0013466,0.0013466
68,195.678,1.01491,1.86059,0.59086,0.74272,1.13559,0.93056,0.86528,0.93104,0.66353,0.88954,0.83448,0.88104,0.60705,1.02167,1.39724,0.46997,0.64489,1.17428,0.0013367,0.0013367,0.0013367
69,198.41,1.00768,1.88115,0.5858,0.74488,1.14334,0.91993,0.90155,0.94621,0.68576,0.88227,0.8601,0.87827,0.61565,1.01806,1.55429,0.47143,0.59602,1.18626,0.0013268,0.0013268,0.0013268
70,203.963,0.97428,1.78827,0.59806,0.71056,1.12065,0.96624,0.88977,0.96061,0.69823,0.94923,0.87186,0.91298,0.6275,0.95891,1.3908,0.4702,0.5781,1.13344,0.0013169,0.0013169,0.0013169
71,206.476,1.00467,1.99832,0.60204,0.72191,1.14311,0.95284,0.9171,0.96377,0.7129,0.92336,0.89119,0.91971,0.64449,0.93542,1.39179,0.47218,0.57527,1.11206,0.001307,0.001307,0.001307
72,208.98,0.99064,1.94676,0.59187,0.71235,1.14434,0.94438,0.88083,0.95504,0.68711,0.97141,0.84974,0.93027,0.63055,1.02159,1.43316,0.48046,0.62486,1.14669,0.0012971,0.0012971,0.0012971
73,211.71,1.01742,1.86073,0.58365,0.73925,1.14746,0.91743,0.93264,0.96423,0.69961,0.91286,0.87047,0.90528,0.64637,0.98914,1.3328,0.48739,0.60242,1.13843,0.0012872,0.0012872,0.0012872
74,214.299,0.97854,1.75682,0.58853,0.70455,1.12443,0.91007,0.91192,0.96186,0.67883,0.89973,0.90155,0.93026,0.63932,1.00876,1.24285,0.4768,0.59481,1.163,0.0012773,0.0012773,0.0012773
75,217.154,1.0114,1.77167,0.58768,0.72122,1.15845,0.93109,0.9101,0.96166,0.68943,0.90356,0.8738,0.92648,0.63503,0.97931,1.28217,0.47104,0.57926,1.14205,0.0012674,0.0012674,0.0012674
76,219.708,1.01357,1.92256,0.60388,0.76,1.14962,0.92897,0.88093,0.95171,0.67449,0.90168,0.85527,0.90132,0.6345,0.97455,1.3191,0.47267,0.5952,1.15595,0.0012575,0.0012575,0.0012575
77,222.227,0.99448,1.80073,0.58207,0.73972,1.15313,0.94612,0.90992,0.96096,0.68587,0.91998,0.88083,0.92353,0.63804,0.95781,1.33448,0.46322,0.58038,1.12527,0.0012476,0.0012476,0.0012476
78,224.72,0.96635,1.73778,0.58245,0.72542,1.1168,0.91138,0.90674,0.95442,0.69997,0.90261,0.86441,0.91881,0.64818,0.94643,1.28349,0.47015,0.56848,1.14392,0.0012377,0.0012377,0.0012377
79,227.171,0.98731,1.8568,0.58024,0.72654,1.14299,0.95096,0.90419,0.96618,0.72075,0.92374,0.87873,0.91751,0.65483,0.92972,1.34944,0.47196,0.55865,1.10235,0.0012278,0.0012278,0.0012278
80,230.003,0.99131,1.84926,0.58664,0.71945,1.14929,0.95213,0.89637,0.9634,0.70164,0.9519,0.84456,0.91622,0.63632,0.95814,1.3227,0.45998,0.59478,1.12554,0.0012179,0.0012179,0.0012179
81,232.955,0.94707,1.68981,0.57921,0.69592,1.11145,0.91485,0.89073,0.95705,0.69005,0.88866,0.86842,0.90219,0.62993,0.96698,1.3273,0.4694,0.59002,1.14688,0.001208,0.001208,0.001208
82,235.96,0.96438,1.72162,0.57522,0.69521,1.11051,0.93324,0.90155,0.95618,0.68488,0.88496,0.85492,0.88257,0.61054,0.96708,1.33387,0.47121,0.5968,1.14253,0.0011981,0.0011981,0.0011981
83,242.076,0.95569,1.7051,0.58452,0.70056,1.11048,0.95916,0.89637,0.96972,0.6779,0.89777,0.91001,0.92368,0.63502,0.98481,1.31174,0.46415,0.5659,1.13765,0.0011882,0.0011882,0.0011882
84,244.436,0.97599,1.70437,0.57416,0.6879,1.12461,0.926,0.90777,0.97169,0.69421,0.90557,0.8944,0.91973,0.65857,0.98891,1.25612,0.45886,0.5677,1.14268,0.0011783,0.0011783,0.0011783
85,247.147,0.96395,1.70882,0.57073,0.69397,1.11449,0.93613,0.90674,0.96531,0.6986,0.91449,0.88654,0.92255,0.65041,0.98111,1.25446,0.45979,0.59734,1.16131,0.0011684,0.0011684,0.0011684
86,249.888,0.9567,1.8061,0.58157,0.67942,1.11473,0.94404,0.89119,0.95601,0.67717,0.90833,0.87277,0.91406,0.63639,0.98428,1.32965,0.45633,0.6117,1.17063,0.0011585,0.0011585,0.0011585
87,252.452,0.9545,1.8303,0.57299,0.69476,1.11603,0.92229,0.92241,0.96159,0.68781,0.90407,0.89637,0.92434,0.63926,0.9934,1.32356,0.45155,0.57208,1.17909,0.0011486,0.0011486,0.0011486
88,254.998,0.95159,1.64496,0.5617,0.68062,1.11161,0.92187,0.89637,0.94378,0.68595,0.89365,0.88083,0.91247,0.64966,0.9717,1.28869,0.44503,0.59656,1.16654,0.0011387,0.0011387,0.0011387
89,257.324,0.95977,1.65158,0.56646,0.69936,1.14586,0.92009,0.92228,0.95763,0.69013,0.89925,0.88601,0.90874,0.6606,0.94076,1.29937,0.4409,0.56517,1.13471,0.0011288,0.0011288,0.0011288
90,259.874,0.93874,1.74732,0.57373,0.68422,1.11689,0.92517,0.89687,0.9604,0.69175,0.89858,0.87223,0.89813,0.66783,0.94072,1.34155,0.44353,0.57124,1.1516,0.0011189,0.0011189,0.0011189
91,262.133,0.92692,1.6326,0.56304,0.65729,1.10372,0.95419,0.86343,0.94647,0.68371,0.93704,0.84821,0.90665,0.66426,0.95065,1.30108,0.45651,0.5734,1.16272,0.001109,0.001109,0.001109
92,264.53,0.9818,1.71527,0.56606,0.69935,1.12148,0.92657,0.91192,0.96043,0.69565,0.89961,0.88601,0.91919,0.65254,0.97196,1.26399,0.44213,0.58145,1.15432,0.0010991,0.0010991,0.0010991
93,266.954,0.93291,1.72617,0.56866,0.66225,1.09673,0.95101,0.87565,0.95848,0.70807,0.92834,0.85492,0.93034,0.68138,0.92555,1.19371,0.44355,0.56159,1.12854,0.0010892,0.0010892,0.0010892
94,269.428,0.93037,1.75262,0.56281,0.66682,1.10053,0.91483,0.9171,0.95801,0.70296,0.94411,0.87519,0.93347,0.6929,0.96478,1.16785,0.45054,0.57031,1.1693,0.0010793,0.0010793,0.0010793
95,274.949,0.92135,1.71096,0.57187,0.66071,1.11411,0.94366,0.90155,0.9434,0.68802,0.91912,0.88319,0.90129,0.6535,0.9743,1.24275,0.45397,0.61064,1.14937,0.0010694,0.0010694,0.0010694
96,277.476,0.92964,1.72695,0.57293,0.67987,1.11735,0.87375,0.93234,0.93522,0.68808,0.86406,0.9221,0.899,0.65783,0.94016,1.18946,0.45113,0.5994,1.1397,0.0010595,0.0010595,0.0010595
97,279.899,0.92622,1.63742,0.55504,0.67401,1.10048,0.91807,0.92899,0.96389,0.72064,0.89777,0.91004,0.92384,0.66064,0.9018,1.17059,0.44804,0.58211,1.09457,0.0010496,0.0010496,0.0010496
98,282.408,0.91973,1.74801,0.56843,0.66765,1.11785,0.90517,0.93966,0.96856,0.7164,0.91954,0.88083,0.93982,0.68233,0.9395,1.24471,0.45383,0.55897,1.11421,0.0010397,0.0010397,0.0010397
99,284.815,0.89225,1.58871,0.54907,0.63876,1.09561,0.96095,0.89251,0.95873,0.69215,0.93863,0.87178,0.91871,0.67308,0.99874,1.22856,0.43913,0.57576,1.15297,0.0010298,0.0010298,0.0010298
100,287.186,0.90838,1.56072,0.55136,0.63582,1.08242,0.93412,0.88166,0.94518,0.70172,0.94274,0.84974,0.91524,0.67018,0.98044,1.25114,0.4335,0.60197,1.16159,0.0010199,0.0010199,0.0010199
101,289.425,0.91774,1.62039,0.5444,0.64921,1.08309,0.94914,0.87021,0.95738,0.71487,0.93784,0.85985,0.92727,0.68506,0.90888,1.19612,0.42694,0.57678,1.11024,0.00101,0.00101,0.00101
102,291.948,0.91939,1.5603,0.5521,0.63665,1.0903,0.94031,0.86528,0.95803,0.69624,0.90212,0.88083,0.93528,0.65714,0.94031,1.28553,0.42484,0.57093,1.1233,0.0010001,0.0010001,0.0010001
103,294.716,0.92167,1.58581,0.54299,0.66044,1.09389,0.94884,0.87565,0.95791,0.70903,0.95305,0.83938,0.93045,0.68167,0.95688,1.17434,0.424,0.58617,1.12619,0.0009902,0.0009902,0.0009902
104,297.456,0.90602,1.62438,0.54873,0.65724,1.09001,0.93245,0.89119,0.95926,0.71958,0.92778,0.84456,0.92296,0.67223,0.93782,1.24558,0.43824,0.57698,1.12637,0.0009803,0.0009803,0.0009803
105,299.894,0.89943,1.53861,0.54267,0.63668,1.08364,0.94897,0.90674,0.96456,0.72426,0.93734,0.88083,0.93666,0.67542,0.90001,1.20969,0.4299,0.53667,1.11206,0.0009704,0.0009704,0.0009704
106,302.353,0.92702,1.67477,0.55132,0.66346,1.09986,0.95709,0.92446,0.96324,0.72402,0.9231,0.87075,0.9293,0.69172,0.94088,1.2541,0.4283,0.52541,1.13707,0.0009605,0.0009605,0.0009605
107,304.813,0.8955,1.46576,0.54609,0.63024,1.08595,0.90903,0.93201,0.96123,0.70756,0.89885,0.92092,0.93709,0.68503,0.9331,1.10795,0.41782,0.55717,1.1266,0.0009506,0.0009506,0.0009506
108,311.369,0.89915,1.50436,0.54762,0.6361,1.07864,0.94717,0.91192,0.9604,0.70865,0.94719,0.88083,0.94394,0.69974,0.98152,1.08927,0.43095,0.56537,1.1564,0.0009407,0.0009407,0.0009407
109,314.48,0.92942,1.52951,0.53756,0.65601,1.1027,0.95846,0.9171,0.96727,0.71449,0.94406,0.90155,0.95119,0.70481,0.9821,1.11562,0.43282,0.53242,1.16269,0.0009308,0.0009308,0.0009308
110,317.086,0.91597,1.55452,0.54323,0.63919,1.08743,0.93995,0.92228,0.97243,0.72803,0.94206,0.89119,0.94511,0.71617,0.90758,1.08926,0.41709,0.51389,1.10606,0.0009209,0.0009209,0.0009209
111,319.509,0.90922,1.53918,0.53567,0.64256,1.08716,0.97161,0.88649,0.97201,0.71135,0.95393,0.85827,0.94204,0.70172,0.94187,1.15973,0.41828,0.53054,1.13225,0.000911,0.000911,0.000911
112,322.464,0.88703,1.55068,0.55264,0.63295,1.07678,0.94375,0.95623,0.97884,0.7362,0.93157,0.92746,0.9513,0.71008,0.89352,1.09017,0.41259,0.50426,1.10157,0.0009011,0.0009011,0.0009011
113,324.983,0.89368,1.47894,0.53708,0.6245,1.07397,0.92347,0.94819,0.9724,0.73666,0.94029,0.89755,0.93721,0.70676,0.89037,1.16219,0.42326,0.53183,1.11353,0.0008912,0.0008912,0.0008912
114,327.971,0.86597,1.43028,0.53011,0.59958,1.0592,0.97214,0.89637,0.97424,0.72675,0.95651,0.88083,0.93652,0.71455,0.93984,1.15812,0.4185,0.51613,1.14336,0.0008813,0.0008813,0.0008813
115,330.653,0.90937,1.57526,0.5436,0.63648,1.08537,0.95807,0.89637,0.96917,0.72146,0.92435,0.90674,0.92414,0.70435,0.91067,1.16185,0.41157,0.52731,1.1003,0.0008714,0.0008714,0.0008714
116,333.671,0.87666,1.54193,0.53949,0.61925,1.07401,0.97702,0.88099,0.97627,0.73636,0.93729,0.89119,0.94231,0.72516,0.88342,1.10123,0.4055,0.51476,1.10578,0.0008615,0.0008615,0.0008615
117,336.27,0.86422,1.47907,0.52795,0.6044,1.06723,0.93746,0.93195,0.97221,0.74094,0.91654,0.91045,0.94759,0.72856,0.86422,1.06597,0.40268,0.50018,1.07512,0.0008516,0.0008516,0.0008516
118,338.924,0.88103,1.40924,0.54225,0.61414,1.09147,0.92805,0.93566,0.97635,0.74323,0.91992,0.92746,0.95478,0.73839,0.87682,1.04457,0.41074,0.49486,1.07731,0.0008417,0.0008417,0.0008417
119,341.463,0.87716,1.39938,0.52914,0.60691,1.06378,0.91101,0.93782,0.96818,0.7276,0.90792,0.93264,0.95475,0.73031,0.8869,1.02886,0.40915,0.49294,1.107,0.0008318,0.0008318,0.0008318
