epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,453.161,0.88426,1.68279,0.50587,0.64179,1.08962,0.95829,0.89837,0.96306,0.73522,0.94727,0.87637,0.93063,0.66192,0.89961,1.34768,0.4181,0.55031,1.07488,0.00105752,0.00105752,0.00105752
121,457.307,0.8763,1.6568,0.50076,0.64427,1.08754,0.95202,0.86992,0.95973,0.73141,0.9302,0.84959,0.90374,0.63691,0.8795,1.42934,0.42864,0.54478,1.06321,0.0010496,0.0010496,0.0010496
122,461.317,0.86149,1.70363,0.50625,0.64244,1.0709,0.92419,0.89202,0.94884,0.71643,0.91151,0.87931,0.91729,0.64171,0.91159,1.34075,0.42269,0.56431,1.08056,0.00104168,0.00104168,0.00104168
123,463.571,0.8701,1.62597,0.50452,0.64079,1.08338,0.93059,0.9187,0.96016,0.71833,0.92715,0.87954,0.92382,0.6657,0.91376,1.30066,0.41133,0.55471,1.09625,0.00103376,0.00103376,0.00103376
124,467.313,0.87207,1.66285,0.50101,0.64638,1.09286,0.96521,0.90211,0.96344,0.73126,0.92596,0.86427,0.90657,0.65183,0.90593,1.32228,0.41617,0.53794,1.08879,0.00102584,0.00102584,0.00102584
125,471.048,0.89285,1.64675,0.50557,0.63313,1.09955,0.96747,0.89837,0.96574,0.73829,0.9538,0.88618,0.92993,0.67244,0.88787,1.25556,0.4167,0.5454,1.07893,0.00101792,0.00101792,0.00101792
126,474.739,0.84818,1.56371,0.50279,0.62116,1.07185,0.94586,0.86992,0.95258,0.72384,0.93234,0.85772,0.92289,0.63195,0.91156,1.33917,0.42529,0.55531,1.06959,0.00101,0.00101,0.00101
127,478.591,0.88391,1.60812,0.49487,0.63823,1.08511,0.93726,0.91089,0.95671,0.73123,0.92474,0.89904,0.9402,0.64472,0.88092,1.3034,0.41363,0.54789,1.05497,0.00100208,0.00100208,0.00100208
128,482.187,0.89355,1.60293,0.49797,0.63437,1.08277,0.94043,0.89838,0.95513,0.73325,0.93617,0.89432,0.94161,0.6448,0.87916,1.31683,0.41949,0.55431,1.04506,0.00099416,0.00099416,0.00099416
129,485.669,0.86075,1.55715,0.50723,0.63777,1.08172,0.9258,0.9065,0.95881,0.73359,0.917,0.91057,0.94073,0.661,0.87874,1.27374,0.41675,0.54795,1.04661,0.00098624,0.00098624,0.00098624
130,489.835,0.83729,1.56836,0.50043,0.61203,1.0617,0.94238,0.91463,0.96111,0.73583,0.95661,0.87805,0.92857,0.67736,0.86826,1.25258,0.42272,0.54119,1.0551,0.00097832,0.00097832,0.00097832
131,493.559,0.8364,1.54014,0.48785,0.60048,1.05893,0.94778,0.88538,0.96065,0.73509,0.94709,0.87317,0.93629,0.692,0.87602,1.23683,0.4086,0.56329,1.06388,0.0009704,0.0009704,0.0009704
132,495.826,0.83955,1.55094,0.49166,0.6244,1.06718,0.9419,0.92263,0.96386,0.74057,0.95414,0.88618,0.93532,0.65508,0.867,1.28806,0.4104,0.53333,1.0522,0.00096248,0.00096248,0.00096248
133,499.653,0.82394,1.50618,0.4922,0.58048,1.0486,0.9359,0.89837,0.95294,0.73299,0.92722,0.89024,0.93215,0.68217,0.86729,1.2542,0.41035,0.54972,1.05748,0.00095456,0.00095456,0.00095456
134,503.186,0.85011,1.55261,0.49889,0.61129,1.07339,0.96543,0.90832,0.96266,0.74341,0.94815,0.89206,0.93877,0.66915,0.86545,1.25336,0.41076,0.54389,1.05061,0.00094664,0.00094664,0.00094664
135,507.175,0.84906,1.56712,0.49123,0.61436,1.08057,0.97232,0.88618,0.95616,0.73845,0.97283,0.87342,0.94855,0.69383,0.85069,1.25019,0.4015,0.53351,1.04472,0.00093872,0.00093872,0.00093872
136,510.921,0.83176,1.53464,0.50046,0.5993,1.07441,0.93378,0.91716,0.95947,0.73281,0.90899,0.89323,0.93092,0.6856,0.8715,1.21518,0.40928,0.54882,1.06654,0.0009308,0.0009308,0.0009308
137,514.574,0.84818,1.51992,0.49025,0.62075,1.07256,0.9368,0.90379,0.96291,0.74541,0.92977,0.88211,0.93541,0.68507,0.84036,1.1881,0.39908,0.54443,1.04846,0.00092288,0.00092288,0.00092288
138,518.743,0.82759,1.53922,0.49079,0.59617,1.04958,0.94803,0.90244,0.95966,0.74027,0.92374,0.88211,0.93513,0.70854,0.85344,1.18357,0.40171,0.54202,1.05869,0.00091496,0.00091496,0.00091496
139,523.067,0.84351,1.57623,0.49488,0.60124,1.05494,0.96336,0.89431,0.96465,0.74043,0.94729,0.87667,0.93954,0.68617,0.86581,1.21826,0.41826,0.53252,1.05256,0.00090704,0.00090704,0.00090704
140,525.332,0.83873,1.56318,0.4909,0.60849,1.05971,0.93241,0.91057,0.96412,0.72738,0.94664,0.85772,0.94191,0.69147,0.8878,1.22433,0.41701,0.54486,1.06755,0.00089912,0.00089912,0.00089912
141,529.425,0.81355,1.37463,0.48409,0.58857,1.0576,0.95805,0.91463,0.9669,0.73143,0.9363,0.88618,0.9351,0.69896,0.87115,1.22551,0.40736,0.53552,1.05207,0.0008912,0.0008912,0.0008912
142,533.484,0.83909,1.47957,0.48561,0.59655,1.06043,0.95233,0.89335,0.96303,0.74553,0.93649,0.87398,0.92899,0.69238,0.8739,1.25173,0.40799,0.53612,1.06188,0.00088328,0.00088328,0.00088328
143,537.313,0.82093,1.55943,0.48765,0.59463,1.06739,0.95661,0.89625,0.95896,0.74106,0.94449,0.87805,0.92689,0.6841,0.8615,1.24537,0.40765,0.52445,1.0406,0.00087536,0.00087536,0.00087536
144,541.387,0.83163,1.52992,0.4859,0.60437,1.06076,0.95972,0.89024,0.96108,0.74452,0.94362,0.86585,0.92404,0.70766,0.8715,1.21872,0.40498,0.52725,1.0508,0.00086744,0.00086744,0.00086744
145,545.523,0.85801,1.48549,0.48603,0.60236,1.08377,0.95348,0.91645,0.96282,0.74353,0.93294,0.89024,0.93085,0.70135,0.85126,1.19264,0.40673,0.53109,1.03642,0.00085952,0.00085952,0.00085952
146,549.151,0.80541,1.50915,0.47276,0.59736,1.04371,0.96569,0.91531,0.97018,0.74858,0.94856,0.89949,0.94475,0.6785,0.842,1.17101,0.40661,0.51047,1.02237,0.0008516,0.0008516,0.0008516
147,552.692,0.80115,1.47715,0.48321,0.58155,1.05438,0.95299,0.90651,0.967,0.74685,0.92754,0.89024,0.9294,0.67555,0.8466,1.24157,0.40831,0.50279,1.03436,0.00084368,0.00084368,0.00084368
148,555.117,0.81895,1.50578,0.49142,0.58909,1.05222,0.93736,0.91243,0.96483,0.74092,0.93318,0.90836,0.9467,0.69808,0.83801,1.20789,0.41536,0.50805,1.04087,0.00083576,0.00083576,0.00083576
149,559.298,0.8258,1.48851,0.48833,0.58273,1.04357,0.94747,0.91463,0.96091,0.73751,0.95955,0.89024,0.94075,0.67928,0.88035,1.20238,0.4171,0.51627,1.05719,0.00082784,0.00082784,0.00082784
150,563.268,0.83396,1.44973,0.48009,0.57743,1.0529,0.97795,0.90154,0.96793,0.74,0.97366,0.90144,0.94153,0.69291,0.87832,1.18108,0.40348,0.50316,1.05432,0.00081992,0.00081992,0.00081992
151,567.409,0.81804,1.45414,0.47373,0.56823,1.05888,0.96935,0.89983,0.96757,0.7438,0.95752,0.89431,0.9439,0.67841,0.85313,1.21167,0.40513,0.49874,1.04549,0.000812,0.000812,0.000812
152,571.574,0.82869,1.50726,0.48871,0.58961,1.05886,0.95026,0.91463,0.95825,0.75076,0.97049,0.87805,0.93118,0.66289,0.84522,1.26056,0.4102,0.50499,1.0448,0.00080408,0.00080408,0.00080408
153,575.678,0.81428,1.38047,0.48334,0.58093,1.05087,0.9557,0.91057,0.96667,0.75109,0.95635,0.9065,0.9443,0.67514,0.86079,1.24174,0.41018,0.52334,1.05406,0.00079616,0.00079616,0.00079616
154,579.593,0.80223,1.42758,0.4955,0.56897,1.04337,0.93372,0.91633,0.96824,0.74774,0.9296,0.91253,0.95056,0.69096,0.84537,1.20857,0.39944,0.51839,1.04266,0.00078824,0.00078824,0.00078824
155,583.387,0.81109,1.44231,0.49063,0.59408,1.04541,0.94704,0.94494,0.96833,0.7363,0.94783,0.88628,0.93604,0.68618,0.8694,1.20931,0.40722,0.52081,1.05568,0.00078032,0.00078032,0.00078032
156,586.233,0.79871,1.40667,0.47954,0.58307,1.03985,0.95678,0.89982,0.9595,0.73413,0.94273,0.86997,0.92909,0.68647,0.8714,1.21339,0.40201,0.54269,1.05176,0.0007724,0.0007724,0.0007724
157,590.606,0.83335,1.53278,0.49059,0.59776,1.07197,0.95323,0.88211,0.95867,0.75219,0.94445,0.87398,0.93761,0.70294,0.83434,1.18107,0.40342,0.51608,1.03337,0.00076448,0.00076448,0.00076448
158,594.671,0.80248,1.46371,0.48028,0.58637,1.04915,0.9522,0.89024,0.96272,0.7488,0.94784,0.88211,0.94381,0.69538,0.84815,1.15349,0.40485,0.52805,1.0454,0.00075656,0.00075656,0.00075656
159,598.586,0.82061,1.4005,0.48024,0.58089,1.06544,0.94143,0.90244,0.95915,0.74028,0.9373,0.89837,0.94572,0.6903,0.84496,1.15262,0.40247,0.54061,1.0407,0.00074864,0.00074864,0.00074864
160,602.421,0.82111,1.41354,0.48922,0.58416,1.05491,0.94474,0.88618,0.95655,0.74607,0.94743,0.87913,0.93834,0.67787,0.8368,1.22788,0.40608,0.53488,1.03822,0.00074072,0.00074072,0.00074072
161,606.412,0.80086,1.40402,0.46635,0.56921,1.04871,0.94163,0.91805,0.9575,0.74884,0.94482,0.86992,0.92131,0.69626,0.83614,1.16506,0.40504,0.51979,1.03409,0.0007328,0.0007328,0.0007328
162,610.243,0.78694,1.33829,0.48192,0.56836,1.04059,0.96416,0.89837,0.95952,0.74545,0.96296,0.87805,0.93653,0.68498,0.84247,1.18121,0.41503,0.51769,1.02677,0.00072488,0.00072488,0.00072488
163,614.464,0.8193,1.42981,0.48841,0.57984,1.05638,0.96611,0.9065,0.95896,0.74051,0.9399,0.88211,0.92219,0.69095,0.85657,1.18429,0.41098,0.53539,1.03956,0.00071696,0.00071696,0.00071696
164,617.085,0.77743,1.3489,0.48061,0.54847,1.03416,0.97655,0.9187,0.96618,0.7464,0.96101,0.90176,0.94326,0.7074,0.85491,1.13502,0.40808,0.51093,1.04088,0.00070904,0.00070904,0.00070904
165,620.825,0.78805,1.38722,0.47387,0.55886,1.0426,0.97044,0.93411,0.97297,0.75082,0.96526,0.90361,0.94354,0.70699,0.87086,1.1394,0.39724,0.5036,1.04738,0.00070112,0.00070112,0.00070112
166,624.4,0.77757,1.45404,0.47162,0.5609,1.04176,0.92777,0.92683,0.96742,0.74685,0.92621,0.90244,0.93424,0.70011,0.84205,1.16385,0.39437,0.50275,1.04301,0.0006932,0.0006932,0.0006932
167,628.195,0.78182,1.31807,0.47086,0.55549,1.04066,0.94293,0.91057,0.96088,0.74648,0.93246,0.89431,0.93518,0.6988,0.83041,1.18484,0.40506,0.50354,1.04034,0.00068528,0.00068528,0.00068528
168,632.32,0.76986,1.43378,0.48092,0.55891,1.03398,0.956,0.88319,0.95777,0.74874,0.94742,0.87897,0.93208,0.68793,0.83505,1.21711,0.40615,0.51321,1.04562,0.00067736,0.00067736,0.00067736
169,636.087,0.78794,1.36209,0.46609,0.56256,1.03897,0.96994,0.91809,0.96842,0.75554,0.9746,0.88211,0.9435,0.68706,0.83522,1.15958,0.40575,0.49709,1.03607,0.00066944,0.00066944,0.00066944
170,639.5,0.78565,1.33485,0.46886,0.57773,1.0421,0.95038,0.93432,0.96768,0.75618,0.95607,0.88461,0.93061,0.68996,0.83407,1.15099,0.40491,0.49794,1.0392,0.00066152,0.00066152,0.00066152
171,643.39,0.7727,1.33349,0.46961,0.56959,1.0341,0.96353,0.91463,0.96612,0.764,0.96154,0.90244,0.94439,0.69782,0.81622,1.14206,0.39792,0.5005,1.03173,0.0006536,0.0006536,0.0006536
172,647.296,0.76719,1.33269,0.47712,0.54934,1.03618,0.94944,0.91607,0.96444,0.75986,0.93682,0.90407,0.94791,0.70384,0.83246,1.15332,0.40072,0.50554,1.04065,0.00064568,0.00064568,0.00064568
173,649.463,0.79488,1.3692,0.4737,0.57062,1.05009,0.95751,0.91604,0.96303,0.75322,0.9362,0.89475,0.93466,0.70241,0.84182,1.13747,0.40042,0.51792,1.03776,0.00063776,0.00063776,0.00063776
174,652.754,0.79252,1.36362,0.46882,0.55972,1.03832,0.93514,0.93779,0.96316,0.75701,0.92899,0.90405,0.93394,0.68992,0.81755,1.13445,0.39723,0.50173,1.02654,0.00062984,0.00062984,0.00062984
175,656.691,0.75612,1.27596,0.47359,0.55398,1.02683,0.93426,0.93496,0.96947,0.76325,0.91801,0.9187,0.94483,0.69492,0.8368,1.11213,0.3963,0.48446,1.03596,0.00062192,0.00062192,0.00062192
176,660.157,0.78937,1.36466,0.48122,0.56291,1.03935,0.96878,0.92276,0.96836,0.75379,0.95518,0.89431,0.94422,0.7195,0.83221,1.08876,0.39578,0.48265,1.0262,0.000614,0.000614,0.000614
177,663.822,0.76343,1.30283,0.47135,0.54272,1.02016,0.95769,0.92002,0.96795,0.76146,0.945,0.9079,0.94732,0.72981,0.82244,1.10551,0.39932,0.47615,1.02224,0.00060608,0.00060608,0.00060608
178,667.995,0.77271,1.35518,0.48163,0.55623,1.03875,0.94938,0.92683,0.96196,0.75601,0.93454,0.91057,0.93727,0.71654,0.81881,1.13704,0.40599,0.50222,1.02049,0.00059816,0.00059816,0.00059816
179,672.002,0.77062,1.18958,0.47625,0.53443,1.03421,0.93781,0.91949,0.96208,0.76204,0.94804,0.89011,0.93718,0.71,0.82006,1.11925,0.40611,0.50179,1.02173,0.00059024,0.00059024,0.00059024
180,675.845,0.78223,1.36946,0.47549,0.55967,1.03606,0.95604,0.91463,0.96634,0.7554,0.94043,0.88618,0.92788,0.70581,0.83436,1.14099,0.40073,0.51047,1.03605,0.00058232,0.00058232,0.00058232
181,677.769,0.79813,1.27957,0.4707,0.57201,1.04861,0.94982,0.93089,0.96475,0.75658,0.92453,0.89837,0.93537,0.70666,0.83292,1.14814,0.39699,0.5106,1.03294,0.0005744,0.0005744,0.0005744
182,681.57,0.78046,1.29185,0.47314,0.54594,1.03422,0.96018,0.88229,0.95684,0.75492,0.95775,0.87398,0.9248,0.69398,0.81594,1.16402,0.39706,0.50218,1.01898,0.00056648,0.00056648,0.00056648
183,685.167,0.75484,1.2785,0.47189,0.53414,1.02355,0.94624,0.93021,0.96001,0.75981,0.93682,0.89024,0.92595,0.71548,0.82598,1.12143,0.40356,0.49505,1.01116,0.00055856,0.00055856,0.00055856
184,689.259,0.79551,1.29133,0.47079,0.56021,1.03355,0.95745,0.91461,0.96184,0.76232,0.94886,0.90515,0.9343,0.71254,0.83511,1.1149,0.40668,0.48552,1.02692,0.00055064,0.00055064,0.00055064
185,693.065,0.76592,1.24916,0.46817,0.56239,1.02458,0.95355,0.91057,0.96221,0.76168,0.94385,0.88833,0.93467,0.71039,0.83709,1.14218,0.40516,0.49214,1.03275,0.00054272,0.00054272,0.00054272
186,696.797,0.76369,1.28623,0.46822,0.53463,1.03354,0.95446,0.92276,0.96683,0.75796,0.95341,0.9151,0.94661,0.71753,0.84831,1.12829,0.40856,0.48705,1.03309,0.0005348,0.0005348,0.0005348
187,700.533,0.74316,1.24987,0.45684,0.52781,1.0125,0.96541,0.90765,0.96532,0.75764,0.9531,0.9088,0.93904,0.70826,0.82185,1.13208,0.40451,0.47981,1.01305,0.00052688,0.00052688,0.00052688
188,704.508,0.77056,1.23065,0.46403,0.53285,1.04245,0.9598,0.92276,0.96664,0.7636,0.93907,0.90244,0.93394,0.71624,0.81002,1.0942,0.40182,0.48424,1.00686,0.00051896,0.00051896,0.00051896
189,708.68,0.74993,1.27451,0.46466,0.54644,1.02686,0.93436,0.93089,0.96904,0.76493,0.91373,0.91057,0.93369,0.71974,0.80355,1.11085,0.40219,0.49325,1.00868,0.00051104,0.00051104,0.00051104
190,711.011,0.75628,1.2226,0.46576,0.53825,1.03238,0.97354,0.89731,0.96544,0.76148,0.9538,0.87805,0.93362,0.72589,0.81836,1.10457,0.39756,0.49437,1.02226,0.00050312,0.00050312,0.00050312
191,714.745,0.72925,1.17149,0.46441,0.54175,1.01424,0.95624,0.90244,0.96661,0.76301,0.96444,0.88195,0.94599,0.72573,0.83214,1.11374,0.39668,0.49947,1.03828,0.0004952,0.0004952,0.0004952
192,718.717,0.73544,1.16489,0.46375,0.51466,1.00796,0.95369,0.9209,0.96529,0.7584,0.94106,0.9087,0.94754,0.73777,0.84109,1.09677,0.39803,0.4946,1.03883,0.00048728,0.00048728,0.00048728
193,722.69,0.77038,1.2838,0.4751,0.54068,1.03785,0.97814,0.90936,0.96814,0.7649,0.97372,0.89431,0.95178,0.7202,0.84245,1.10628,0.39824,0.48816,1.03816,0.00047936,0.00047936,0.00047936
194,726.767,0.75222,1.25983,0.46031,0.5413,1.02451,0.95858,0.89024,0.96237,0.75808,0.94052,0.89837,0.94055,0.72353,0.82343,1.09383,0.38986,0.49968,1.02476,0.00047144,0.00047144,0.00047144
195,730.563,0.75193,1.30117,0.46799,0.53313,1.02337,0.93658,0.92683,0.96812,0.75567,0.93248,0.92276,0.95537,0.7305,0.82907,1.04034,0.39264,0.49474,1.02091,0.00046352,0.00046352,0.00046352
196,734.702,0.73451,1.27867,0.45682,0.50964,1.0063,0.91693,0.94222,0.96287,0.7604,0.9407,0.90272,0.94737,0.72259,0.82864,1.06039,0.39434,0.49165,1.02825,0.0004556,0.0004556,0.0004556
197,738.756,0.74299,1.18526,0.46221,0.51431,1.0186,0.92043,0.93902,0.96413,0.75723,0.91004,0.92683,0.94578,0.72073,0.83225,1.06961,0.39402,0.49016,1.03141,0.00044768,0.00044768,0.00044768
198,740.795,0.72828,1.25992,0.47457,0.52196,1.00873,0.94726,0.9065,0.96336,0.76589,0.94036,0.89734,0.94793,0.73157,0.82285,1.06462,0.39736,0.4919,1.02624,0.00043976,0.00043976,0.00043976
199,744.911,0.74879,1.24899,0.47116,0.54352,1.0273,0.95609,0.91057,0.96419,0.75974,0.95655,0.89503,0.9485,0.72085,0.82169,1.06375,0.39886,0.49663,1.01825,0.00043184,0.00043184,0.00043184
200,748.83,0.7542,1.25294,0.47366,0.54583,1.02629,0.97364,0.90097,0.96141,0.75976,0.96919,0.89521,0.95111,0.71857,0.81542,1.07493,0.39685,0.49167,1.02938,0.00042392,0.00042392,0.00042392
201,752.951,0.72676,1.13693,0.4637,0.52512,1.01348,0.96135,0.91002,0.9596,0.75842,0.95706,0.90596,0.94926,0.71718,0.81691,1.07515,0.39682,0.48961,1.02897,0.000416,0.000416,0.000416
202,757.153,0.72671,1.19069,0.45866,0.51137,1.00152,0.95584,0.9187,0.96397,0.76816,0.94738,0.91057,0.95305,0.72914,0.81279,1.05398,0.39612,0.47236,1.02699,0.00040808,0.00040808,0.00040808
203,761.152,0.73679,1.24195,0.46382,0.52741,1.02972,0.95828,0.9187,0.96619,0.76477,0.94936,0.91057,0.95514,0.73753,0.80873,1.04242,0.3928,0.48161,1.02791,0.00040016,0.00040016,0.00040016
204,764.78,0.73313,1.21657,0.46099,0.52267,1.0155,0.96159,0.90244,0.96703,0.7604,0.95726,0.89837,0.95333,0.73528,0.81774,1.03687,0.39604,0.48102,1.03519,0.00039224,0.00039224,0.00039224
205,768.423,0.71966,1.16999,0.45958,0.51844,1.01401,0.96669,0.9065,0.96804,0.75636,0.96099,0.90116,0.94559,0.73984,0.82234,1.03092,0.39614,0.49369,1.03835,0.00038432,0.00038432,0.00038432
206,770.705,0.74612,1.23325,0.4672,0.52716,1.02739,0.97329,0.91463,0.96812,0.76111,0.96499,0.89647,0.94904,0.72989,0.82128,1.05397,0.39562,0.49782,1.02955,0.0003764,0.0003764,0.0003764
207,774.793,0.7147,1.15357,0.4619,0.51988,1.0104,0.96147,0.91303,0.9716,0.77237,0.95719,0.9089,0.9603,0.73272,0.80712,1.02902,0.39936,0.47753,1.0222,0.00036848,0.00036848,0.00036848
208,778.541,0.72272,1.18694,0.45824,0.51941,1.01561,0.98643,0.8868,0.9717,0.77335,0.98191,0.88273,0.95698,0.75445,0.81372,1.00171,0.39522,0.47782,1.026,0.00036056,0.00036056,0.00036056
209,782.393,0.70804,1.23528,0.46549,0.51359,1.01162,0.95662,0.9065,0.96879,0.77068,0.94804,0.89837,0.95703,0.74883,0.81201,1.00162,0.39374,0.48369,1.02262,0.00035264,0.00035264,0.00035264
210,786.435,0.73619,1.14521,0.46679,0.522,1.01729,0.96664,0.9065,0.9676,0.7651,0.95349,0.89431,0.95149,0.74214,0.82144,1.02594,0.39424,0.47707,1.02842,0.00034472,0.00034472,0.00034472
211,790.048,0.74561,1.19691,0.46499,0.52098,1.02419,0.96367,0.91463,0.96888,0.7636,0.95074,0.90244,0.94641,0.75189,0.81558,1.00432,0.39701,0.4787,1.02062,0.0003368,0.0003368,0.0003368
212,793.58,0.72754,1.09912,0.45514,0.50426,1.01767,0.95389,0.91463,0.96624,0.76992,0.94107,0.90244,0.94737,0.75032,0.80581,1.00206,0.39276,0.47558,1.01467,0.00032888,0.00032888,0.00032888
213,797.599,0.73184,1.16687,0.46737,0.5088,1.01429,0.95535,0.91463,0.965,0.77278,0.94497,0.90744,0.94548,0.74649,0.81337,1.02621,0.39562,0.47817,1.02052,0.00032096,0.00032096,0.00032096
214,799.775,0.71147,1.2229,0.45563,0.50182,1.00086,0.94552,0.91719,0.96225,0.77004,0.92663,0.9187,0.9497,0.73593,0.81091,1.03659,0.39712,0.4936,1.01645,0.00031304,0.00031304,0.00031304
215,803.475,0.74379,1.18108,0.46252,0.5244,1.02326,0.96534,0.90244,0.96692,0.76774,0.95664,0.89431,0.95255,0.73728,0.80598,1.05141,0.39667,0.49519,1.01466,0.00030512,0.00030512,0.00030512
216,807.499,0.73689,1.22461,0.4536,0.52215,1.0223,0.95449,0.92276,0.97179,0.77642,0.94968,0.91463,0.95271,0.74048,0.79647,1.02778,0.39485,0.4815,1.00578,0.0002972,0.0002972,0.0002972
217,811.223,0.71515,1.14495,0.45847,0.5116,1.0127,0.96182,0.92155,0.9675,0.77146,0.95411,0.9065,0.9483,0.74772,0.79592,1.0042,0.39645,0.48025,1.00364,0.00028928,0.00028928,0.00028928
218,814.929,0.70848,1.16088,0.45988,0.50599,1.00838,0.97115,0.91463,0.96767,0.77516,0.96252,0.9065,0.94708,0.75323,0.80122,1.00431,0.39569,0.47639,1.01024,0.00028136,0.00028136,0.00028136
219,818.996,0.69123,1.133,0.46478,0.48887,1.00198,0.95168,0.92683,0.96521,0.77278,0.94128,0.91229,0.94678,0.74417,0.79734,1.01418,0.39367,0.48223,1.00439,0.00027344,0.00027344,0.00027344
220,822.895,0.71989,1.16561,0.45973,0.50666,1.00789,0.92626,0.93902,0.96412,0.77729,0.95706,0.88618,0.94595,0.74021,0.77811,1.01171,0.39435,0.47008,0.99217,0.00026552,0.00026552,0.00026552
221,827.043,0.69331,1.15749,0.46871,0.51032,1.00932,0.95327,0.91226,0.96554,0.77383,0.95551,0.89431,0.94402,0.74247,0.78162,1.02014,0.39777,0.46241,0.99671,0.0002576,0.0002576,0.0002576
222,830.87,0.71198,1.13167,0.4644,0.50503,1.01066,0.94179,0.91463,0.965,0.76667,0.94437,0.89712,0.94589,0.74281,0.78087,1.02551,0.3977,0.45561,0.99852,0.00024968,0.00024968,0.00024968
223,833.166,0.70998,1.16411,0.45699,0.49455,1.00989,0.93492,0.9344,0.96627,0.77072,0.94456,0.9003,0.94588,0.73891,0.79606,1.02713,0.39488,0.46118,1.00592,0.00024176,0.00024176,0.00024176
224,837.416,0.6874,1.16264,0.46252,0.49893,1.00736,0.96793,0.9065,0.967,0.77433,0.95527,0.89431,0.94468,0.74108,0.8046,1.01258,0.3959,0.464,1.00966,0.00023384,0.00023384,0.00023384
225,841.165,0.68669,1.08638,0.45458,0.48966,0.9929,0.96964,0.90889,0.96495,0.78022,0.96097,0.90076,0.94773,0.74392,0.78782,1.00002,0.39325,0.46962,0.99967,0.00022592,0.00022592,0.00022592
226,844.841,0.70198,1.07434,0.45412,0.50367,1.01185,0.96496,0.89561,0.96519,0.77501,0.96058,0.89155,0.94708,0.74721,0.79,0.99015,0.39017,0.47931,0.99952,0.000218,0.000218,0.000218
227,848.443,0.71224,1.08887,0.44082,0.49094,1.00448,0.95319,0.92276,0.96579,0.77073,0.94085,0.90524,0.94528,0.74024,0.79894,0.99243,0.38945,0.48196,1.00339,0.00021008,0.00021008,0.00021008
228,852.314,0.70254,1.16564,0.45658,0.49218,1.01013,0.95242,0.92683,0.96614,0.77094,0.93721,0.9102,0.94141,0.74365,0.798,0.99848,0.38981,0.47827,1.00247,0.00020216,0.00020216,0.00020216
229,856.472,0.69761,1.13235,0.46278,0.49529,0.99747,0.94995,0.92584,0.96725,0.77545,0.95251,0.89684,0.94556,0.75093,0.78831,0.9955,0.39092,0.4767,1.00027,0.00019424,0.00019424,0.00019424
230,860.443,0.69681,1.09521,0.45931,0.499,1.0176,0.94068,0.92683,0.96478,0.77573,0.92561,0.91057,0.94205,0.75255,0.79523,1.00428,0.39171,0.47639,1.00381,0.00018632,0.00018632,0.00018632
231,862.845,0.72148,1.09484,0.46457,0.51123,1.0195,0.95697,0.90413,0.96175,0.77116,0.96014,0.87805,0.93823,0.75381,0.79583,1.00111,0.39102,0.47303,1.00847,0.0001784,0.0001784,0.0001784
232,867.111,0.68159,1.05366,0.44628,0.48931,0.99122,0.96187,0.90244,0.96616,0.77179,0.97071,0.86992,0.93859,0.7461,0.79474,1.02668,0.38965,0.46623,1.01169,0.00017048,0.00017048,0.00017048
233,870.858,0.6939,1.13564,0.44641,0.49738,0.99459,0.96464,0.89837,0.9657,0.77238,0.96232,0.86992,0.93783,0.74828,0.80038,1.02282,0.38882,0.47149,1.01517,0.00016256,0.00016256,0.00016256
234,874.85,0.67247,1.07628,0.45326,0.47561,0.98179,0.9752,0.88618,0.9656,0.77263,0.97131,0.88211,0.94737,0.75351,0.80611,0.99784,0.39246,0.47393,1.00998,0.00015464,0.00015464,0.00015464
235,878.907,0.69945,1.16221,0.44752,0.49118,1.00709,0.94544,0.91579,0.96518,0.78015,0.95445,0.89431,0.94753,0.75232,0.79378,0.99058,0.39301,0.47282,1.00552,0.00014672,0.00014672,0.00014672
236,882.646,0.68998,1.09291,0.45551,0.49163,1.00371,0.94182,0.9212,0.96467,0.77813,0.97305,0.88077,0.94827,0.75597,0.78641,0.97748,0.39269,0.47765,1.00056,0.0001388,0.0001388,0.0001388
237,886.475,0.68373,1.08552,0.44911,0.49488,1.00314,0.96163,0.91691,0.96634,0.77534,0.9565,0.9065,0.94555,0.75509,0.78464,0.97874,0.39266,0.47772,0.99848,0.00013088,0.00013088,0.00013088
238,890.356,0.6806,0.99211,0.45927,0.47282,0.99415,0.97596,0.90244,0.96797,0.77892,0.967,0.89431,0.94901,0.75572,0.79045,0.98359,0.3927,0.46835,1.00146,0.00012296,0.00012296,0.00012296
239,892.539,0.68217,1.07645,0.45927,0.48519,1.00605,0.95769,0.92015,0.96728,0.77789,0.96687,0.89837,0.94903,0.75856,0.79442,0.99373,0.39285,0.46942,1.00355,0.00011504,0.00011504,0.00011504
240,896.621,0.69494,1.12741,0.45037,0.48903,1.00902,0.98465,0.90244,0.96826,0.77899,0.9726,0.89024,0.94458,0.7558,0.79557,0.99423,0.39252,0.46943,1.00559,0.00010712,0.00010712,0.00010712
